the_geom,updated_at,cbsafp,affgeoid,geoid,name,csafp,aland,awater,cartodb_id,created_at,lsad,state(s),region
0106000020E6100000010000000103000000010000001B00000074ABE7A4F76B54C0F4D89601679144404A598638D66B54C0CC1B278579A344400369C6A2E96A54C083D382177DA34440853AAC70CB6554C0DC6FB4E386A344406CACC43C2B6454C0E619FB928DA34440AB53E57B466654C076616BB6F2AC4440CF20054F216154C02248A5D8D1AC4440FE571D39D25C54C05DBBB4E1B0AC44408502B683115954C0660E492D94AC4440241DE560364054C012CB2DAD86AC44400D290648344054C0424FCAA486AC4440FD73982F2F4054C0F0D6F9B7CBA24440E6C6F484254054C0CF3DEB1A2D91444061B48EAA264054C0BD27D6A9F2874440446458C51B4054C0BA4560AC6F7E44402550C422864554C09237C0CC777E4440EF9F6EA0C04B54C0714EECA17D7E4440E4603601864C54C0305F5E807D7E44400A941458004D54C063E76D6C767E4440C79750C1E15654C0E6FF55478E7E4440D18BDAFD2A5954C0820A0E2F887E44409E8D5C37A55A54C079C4E8B9857E44409429E620E85A54C0B9D8B452087444405E5E807D746954C0A502EE79FE744440A63E90BC736954C08F847D3B897E4440C6258E3C106C54C08893FB1D8A7E444074ABE7A4F76B54C0F4D8960167914440,2015-03-23 13:36:50.527643+00,10420,310M200US10420,10420,"Akron, OH",184,2331622010,62015959,83,2015-03-23 13:36:50.527643+00,M1, OH,Great Lakes
0106000020E6100000010000000103000000010000005D000000893A730F09AB52C02488BA0F40484540FE3520425CA852C072A087DA3650454037F581E49DA852C0F686C267EB524540006C4084B8AA52C0DB63E943176045401C1494A295AA52C0EDCA2E185C654540FA03E5B67DA952C04B11E0F42E6A454023F0879FFFA352C09232A9A10D684540CBE506431D9D52C054BFD2F9F06245403F868E1D549A52C0E3D53906646345404EFD8348869252C07AB8E4B8536445400CA5F622DA9052C075137CD3F465454083EAE6E26F9052C039ADDBA0F66745402D6CCD565E8552C0A577F17EDC724540A6CB6262F38552C07DA5F3E1597A45402685798F338652C0FF3520425C7D45401B5C3AE63C8652C02F1004C8D07D45407A681F2BF88852C0756F456282A04540BB0512143F8A52C06DB54E5C8EAF45403405323B8B7852C00AAB7823F3B245405CA45016BE7752C0FF006BD5AEAF454061F54718067852C068865451BCAE45409D08E23C9C7652C0AA1C5A643BAB4540BB2363B5F97652C07B9BFEEC47AA4540C1DB8310907552C002CC7C073FA74540BF07AF5DDA7452C010F3ACA415A7454093BE1072DE7452C0B46801DA56A3454079A702EE797552C0E8909BE106A24540A2E36A64577552C0B7E52329E99F45404CBC033C697352C06FC45A7C0AA04540CA68E4F38A7252C04FBAF42F499F4540B46FEEAF1E7152C03D58C6866E9C45405428D2FD9C6F52C07397C459119F4540598121AB5B6F52C078FA08FCE1A14540EA353D28286D52C049CE893DB4A345402C40DB6AD66B52C0582E1B9DF3A34540311B6492916B52C00B73823639A24540546B6116DA6A52C06EAE6186C6A145404EEACBD24E6A52C03EFF3D78EDA245401F60ADDA356B52C0AD80423D7DA44540046C0723F66A52C08458FD1186A5454016F2086EA46952C02BEBFEB110A54540398908FF226952C0EF2DAC1BEFA64540659B1BD3136652C0C25BE7DF2EA74540924A7842AF6552C056056A3178A645405A09DD25716652C0BDF8A23D5EA24540FC648C0FB36552C06DC1525DC0A14540EFC16B97366652C09766BAD7499F45409C103AE8126552C014F88A6EBD9A4540A106D3307C6552C00B1AFA27B898454035035C902D6552C05608ABB18497454037807EDFBF6552C01B71C806D29545409AABE639226552C0D1122BA391934540FA027AE1CE6552C09A1727BEDA9145406053E751F16452C02281069B3A8F454015DBA4A2B16452C05C6397A8DE8C454003685BCD3A6552C007336DFFCA8845402B499EEBFB6452C075C4211B48874540B7FAB1497E6552C003D9B27C5D8645400CC17119376652C042D95BCAF980454003E10A28D46652C041E90B21E77F4540C16856B60F6752C04994BDA59C7D4540346090F4696852C0EE535568207C45405AB4006DAB6852C0A006D3307C7845409DB30584D65C52C022B6BB07E8784540F179C5538F5B52C0B9270F0BB57A45408DACFC32185952C04E508A56EE794540D9722EC5555852C0D87A8670CC7845404BDF6B088E5152C00967B796C97845401550A8A78F5152C0C9880B40A37845404977D7D9905152C087B7CEBF5D784540C706D2C5A65152C030AF230ED9724540CD5147C7D55152C06414CB2DAD6A454027B9C326325252C009D5CDC5DF6A4540EEAA07CC435252C04769368FC36A454010397D3D5F5252C01912F758FA6845405B8FC2F5285252C022B20FB22C6845409FA86C58535252C06DF607CA6D674540E93D95D39E5252C00E018750A56645405DBBB4E1B05152C0E798F38C7D5F45402876340EF55052C09B6340F67A5F45403EFD67CD8F5652C08172DBBE474145400D0C207C287252C00965E1EB6B3B45408DAA2688BA7B52C0C66647AAEF38454093111780469052C0C67F812040344540F065A208A98F52C02D3201BF463045402F65E080969052C0C62DE6E78630454085E63A8DB49152C063045438822E454086A4164A269652C0A23D5E48872D45400621205F429852C0BDED0912DB2F45401965FD66629C52C011437232712D45401A2AC6F99BA752C01BE4F56052364540351FD7868AAD52C06273D53C47424540893A730F09AB52C02488BA0F40484540,2015-03-23 13:36:50.527643+00,10580,310M200US10580,10580,"Albany-Schenectady-Troy, NY",104,7282102948,172593194,491,2015-03-23 13:36:50.527643+00,M1, NY,Mideast
0106000020E61000000200000001030000000100000007000000E104A6D3BA915AC0279B728577ED41407D4FAC53E58F5AC020938C9C85ED414030005471E38F5AC0E6C2482F6AEB4140C887A06AF48F5AC0BA1DE1B4E0EB4140D2838252B4905AC0F1D1E28C61EC4140061C0934D8905AC0BD9F1A2FDDEC4140E104A6D3BA915AC0279B728577ED41400103000000010000002F000000CAA145B6F3E75AC0C458A65F221C42407614E7A8A3B85AC0B8A5D590B81B424067CA4E3FA8B85AC040649126DEFF4140BC4EEACBD28F5AC0AAB184B531004240DB847B65DE8F5AC075FD82DDB0FB4140DBD5ABC8E8905AC04483143C85FC414064A4DE5339935AC092C2BCC799FC41404FE449D235935AC04B50C3B7B0FA4140227EC51A2E945AC0F8A067B3EAF941407668588CBA985AC020CCED5EEEF94140B9826DC493995AC03DAE0D15E3FA414036D89B1892995AC007707A17EFE941403ABB7CEBC39A5AC00608E6E8F1E9414078A69718CB9A5AC0521D7233DCE8414074E09C11A5995AC0152AFF5A5EE741407E80B56AD7965AC00EF10F5B7AE84140CFE9793716925AC0F9449E245DE54140D7CEF753E38F5AC0E6A7380EBCE041406B96CB46E78F5AC0584FADBEBAB841405F5AD427B98F5AC019BCAFCA859E41405F8BDD3EAB8F5AC0F3FBFECD8B9B4140CCA623809B8F5AC0237B849A21854140D3BB783F6E8C5AC08570CCB227854140CFB359F5B96D5AC0CF6053E7518541407FBBECD79D525AC0FC31AD4D6385414096FA795391525AC09C45EF54C04D414044787B1002545AC0557C43E1B34D4140712CEFAA07545AC03D6F2A52612C41402EA182C30B545AC015BCE82B4821414010F6ED24227B5AC08D20956247214140A2AB74779D9A5AC0EBA353573E2141409230D3F6AF9A5AC07FF0A1444B384140A28CB800349D5AC05BCAF962EF374140B43176C24BA05AC0419605137F3A4140D74812842BB15AC0C3CDA9640044414065EE21E17BB85AC01738A0A52B4A41406A3EAE0D15CD5AC0F3BF5C8B164A4140FF334A97FECC5AC0CABC55D7A17A4140B735E9B644C45AC0A38B4D2B857A4140329D9D0C8ECC5AC05A21ACC6129C4140B8A0BE654ECF5AC0599F724C16A74140D1DA34B6D7D35AC01A800D8810A74140F8804067D2D35AC05AAFE94141B54140DC8FDB2F9FD35AC08A321B6492B54140040FD3BEB9D35AC0CD6BEC12D5FF41407A2766BD18E85AC06FC45A7C0A004240CAA145B6F3E75AC0C458A65F221C4240,2015-03-23 13:36:50.527643+00,10740,310M200US10740,10740,"Albuquerque, NM",106,24041232928,37945456,359,2015-03-23 13:36:50.527643+00,M1, NM,Southwest
0106000020E6100000010000000103000000010000006B000000C8AEB48CD4FF52C0885E46B1DC7444404B37894160F652C0A5D0798D5D7C4440A067B3EA73F452C02BB5DE6FB47D4440D0C8E7154FF352C059D76839D07D4440843DEDF0D7EE52C028965B5A0D814440EB51B81E85EF52C0037289230F844440B772F6CE68F052C06416A1D80A844440A3E029E44AF152C0A35181936D8644407C74EACA67F152C0B7770DFAD2894440700168942EF052C052185B08728C444091567C43E1EE52C06A44300E2E8D44406320CF2EDFED52C0965643E21E8F44403900E2AE5EED52C03D40F7E5CC8E444015DC0F7860EC52C0586C938AC6904440AE795567B5EA52C0B5F468AA27914440605111A793E952C04F6EDBF7A88F4440A317B5FB55E952C0D58EE21C758E4440560229B16BE752C0177B2FBE688D4440241DE56036E752C05C8940F50F8C4440B3AA251DE5E452C0D98B683BA6884440BD49D3A068E452C0915852EE3E8744402649D74CBEDF52C0C41D6FF25B7E4440F3A62215C6E452C05D77BAF3C47944401A1021AE9CE352C015838769DF7644405066834C32DF52C02E2FC03E3A6B44407EBF982D59DE52C0FD45D09849684440CBEA1D6E87D852C00962A06B5F6A44400F92054CE0D252C03A4ED1915C6E4440332DB1321AD152C02D4D11E0F47044404A901150E1CE52C00BA48B4D2B734440670586AC6ECF52C0ACDEE1766874444035C0CC77F0CD52C012ADDC0BCC7644402F664B5645C852C09D93DE37BE7A444057F1877FB6C752C06D79FF85F37B44400DD940BAD8C752C01113D4F02D7C4440E23098BF42C852C0EF4DD367077C4440C9F78C4468C852C0EAE1CB44117C4440F736FDD98FC852C04526E0D7487C44407D703E75ACC852C0E2CE30B5A57C4440F4BA4560ACC852C0B2CD8DE9097D44408B63247B84C852C0EC9C6681767D4440BC66B96C74C852C0B91402B9C47D4440571CCEFC6AC852C0AEAF75A9117E44400F2219726CC852C0D7817346947E444035AB3E575BC852C0B125AB22DC7E4440A50BB1FA23C852C039DD79E2397F4440BF249529E6C752C06FCCB227817F444078060DFD13C752C06373D53C47804440486249B9FBC652C090EC116A86804440EE52EA9271C652C0112EE411DC804440F0BBE9961DC652C070E481C822814440EC9BFBABC7C552C0557C43E1B3814440C726F911BFC552C04098DBBDDC8144400FAB3FC230C552C03EAA61BF27824440E30E9BC8CCC452C0E5E3DA50318244409254A69883C452C0A486E12362824440987FF44D9AC252C0023E3F8C10844440EFF5B52E35C252C0727B4963B484444015BD5301F7C152C051D2C3D0EA8444404AFF9254A6C152C09F17EE5C18854440959526A5A0C152C06D4F3BFC358544408D59F624B0C152C03B51BD35B0854440445C001AA5C152C023ED461FF38544409FA2EA573AC152C004DEC9A7C7864440CE4D9B711AC152C0741C3F541A874440798505F703C152C06A26DF6C73874440F0643733FAC052C02683A3E4D587444048BA66F2CDC052C04EAC53E57B88444001BA2F67B6C052C087653387A4884440ABDEE17668C052C0E07CEA58A5884440A3E194B9F9BF52C05162D7F6768944408361C092ABBF52C001284696CC894440B7382A3751BF52C0E4D3635B068A44401AD82AC1E2BE52C02261DF4E228A4440D375A8A624BE52C0F2C98AE1EA8A44409633DB15FABD52C0F9D79DEE3C8B444045072461DFBD52C07AD0B359F58B44405DA3F58CE5BD52C0235000A6168C444045EBA86A82B252C0426ADAC534774440B65CFDD824B152C0CB5EB69DB67444402A64AE0CAAB352C0BC378600E0704440B704E09F52B352C0FE78AF5A996E444013CE6E2D93B452C03CB5FAEAAA6C4440B86FB54E5CB452C078C2120F286B444070E316F373B652C0F601486DE2664440242191B6F1B852C0025FD1ADD764444081C476F700BE52C0B193C151F25A444055276728EEBE52C0201CB3EC495A444040BAD8B452C952C0014356B77A5044408DC847032FCC52C0B1A2D7ECBA4B44402914E97E4ECC52C0C20AB77C244D44402E629F008ACC52C078CDAB3AAB4D44404C309C6B98CC52C0F37F0EF3E54D44407F9BC58B85D052C0237D5A457F4A444084B01A4B58D552C03D8BA548BE444440E2C5C21039DA52C0517C7C42763E4440961936CAFADE52C03EFD67CD8F354440E1E82ADD5DDF52C0FF5030630A364440CAB8A981E6E152C0DD3CD52137394440D96E826F9AE452C041D0D1AA963C44401511C5E40DF952C0EC478AC8B05644406244A2D0B2F352C03D170D198F5A4440826BEEE87FF052C0A082C30B225E4440F08288D4B4F852C0E9E6E26F7B6844403844DC9C4AFB52C09193895B056D444004A1BC8FA3FF52C0ED3B86C77E744440C8AEB48CD4FF52C0885E46B1DC744440,2015-03-23 13:36:50.527643+00,10900,310M200US10900,10900,"Allentown-Bethlehem-Easton, PA-NJ",408,3763879229,58582138,655,2015-03-23 13:36:50.527643+00,M1, PA-NJ,Mideast
0106000020E6100000010000000103000000010000002D0000006FE998F38CA653C07BAF21382E2D444080CAF8F719A453C0354D9F1D702F4440B6CF2A33A5A353C0E0CE85915E344440A54412BD8CA253C0A95E7EA7C9404440A55CE15D2EA153C0E6A4F78DAF434440B04E95EF199F53C0E19178793A4544405105A3923A9C53C03C7AC37DE44C4440A2FCA4DAA79C53C081700514EA4F4440CDDC43C2F79B53C0AF4F00C5C85244409DCC3FFA269A53C0EA1A2D077A5244404F5260014C9653C0FD78AF5A995C44406262F3716D9653C0FE209221C75C4440065C57CC089753C0D5A71C93C55D44400DA0DFF76F8853C09CAF592E1B5F444004137F14758753C0974BAAB69B5E444024EA059FE68853C0BA270F0BB55C44408439419B1C8D53C07E113466125944405BACA8C1348E53C03170404B57564440C73D5DDDB18C53C0AA6EF59CF452444095C9703C9F8C53C01AD5E940D65144402D008DD2A58A53C0755089EB184F4440F6E12021CA8B53C0743C66A0324C4440F96184F0688B53C06AEEE87FB94A44403CE603029D8C53C0DE52CE177B47444005D671FC508B53C087D4B48B69444440B70375CAA38A53C0E407AEF204444440C837DBDC988953C04995287B4B4544404E3DD2E0B68853C0716A6798DA4844403E726BD26D8953C096C79A9141444440B8C5FCDCD08953C07D198C11893E444087D00836AE8853C06434F279C53F44406D85B01A4B8853C09C4830D5CC3E4440CF420246978853C0FB8BA031933C4440B850F9D7F28953C0E171512D22384440048200193A8C53C04824D1CB283244408781AE7D019053C0E3EAC726F9274440390664AF779053C06584B70721264440C610001C7B9253C0F990B75CFD1E4440AF03E78C289953C098BA2BBB60244440E342E55FCB9B53C0274696CCB1264440AE42CA4FAA9C53C02627DA55481F4440946588635DA053C087F02F82C62444409B340D8AE6A153C05FFD9FC37C254440A2FFE55AB4A753C0B8FC87F4DB2944406FE998F38CA653C07BAF21382E2D4440,2015-03-23 13:36:50.527643+00,11020,310M200US11020,11020,"Altoona, PA",,1361815261,3285515,271,2015-03-23 13:36:50.527643+00,M1, PA,Mideast
0106000020E6100000010000000103000000010000002D000000712D5A80B61B55C0BCDEFDF15E054040F1E49A02991B55C031E202D028114040E7CF7EA4881B55C093DDCCE8471540408C1EBFB7E91A55C0116A865451164040086D3997E21A55C09B3237DF88184040BA0166BE831B55C05FFF756EDA184040010F0C207C1B55C0E95DBC1FB71D40406BB2463D441A55C0D0B01875AD1D4040A2C343183F1A55C022D923D40C25404094D39E92731A55C0E845ED7E15264040F2346090F41855C09F14ADDC0B264040A26C91B41B1955C011859675FF344040A20392B06F1855C050137D3ECA36404002E3E0D2311755C050137D3ECA364040915852EE3E1755C0BF249529E632404098D36531B11455C0565BB1BFEC32404010BD8C62B91455C095B20C71AC2F4040BA0853944B1055C078B0C56E9F2F4040D8A9B9DC601055C0CF419770E825404018FB928D070E55C059BA826DC4254040451ADCD6160E55C0353CBD52961D4040B985AE44A00B55C083656CE8661D4040A7E33103950855C0AC33BE2F2E1D40400066BE839F0855C05278D0ECBA1740406262F3716D0555C0D87BF1457B1840402C73BA2C260355C0BDDD921CB01740401B06F357C80155C065F3380CE6154040E714E467230255C0A99CF6949C13404038E466B8010155C0A10BEA5BE6104040F590F0BDBF0055C0CBD1E3F7360F4040332905DD5EFF54C018558671370C40408EF9804067FE54C028EB3713D30B40403130F2B226FF54C04CA088450C09404080CF0F2384FE54C0730987DEE2074040BB92E4B9BEFE54C014AA9B8BBF0540408B852172FAFD54C09B685721E50540404F17299485FD54C0E6357689EA03404075887FD8D2FA54C0FE32DFC14FEC3F40643046240AFB54C051B5DD04DFE83F4073232C2AE2FB54C0422FA3586EE93F40C3978922A41555C017EC866D8BEA3F4045425BCEA51555C07414E7A8A3DF3F40C563062AE31655C0B0DB679599E23F4016AF7955671C55C0A6514832ABF73F40712D5A80B61B55C0BCDEFDF15E054040,2015-03-23 13:36:50.527643+00,11140,310M200US11140,11140,"Americus, GA",,1682459688,28168003,561,2015-03-23 13:36:50.527643+00,M2, GA,Southeast
